date,truck_location,marketing_channel,customers,avg_order_value,total_sales,repeat_customers,weather
2025-03-20,Midtown,Google My Business,18,15.01,270.18,8,Sunny
2025-03-20,Midtown,Loyalty Program,17,12.51,212.67,3,Rainy
2025-03-20,Midtown,Influencer Partnerships,4,10.93,43.72,1,Sunny
2025-03-20,Midtown,Email Newsletter,40,16.02,640.8,13,Rainy
2025-03-20,Suburbia,Instagram,21,12.5,262.5,7,Rainy
2025-03-20,Suburbia,Food Delivery Apps,19,11.87,225.53,3,Rainy
2025-03-20,Suburbia,Local Events,18,10.96,197.28,3,Sunny
2025-03-20,Suburbia,Google My Business,19,14.78,280.82,2,Rainy
2025-03-20,Suburbia,Loyalty Program,24,14.52,348.48,4,Cloudy
2025-03-20,Suburbia,Influencer Partnerships,17,13.5,229.5,8,Sunny
2025-03-20,Suburbia,Email Newsletter,9,13.22,118.98,0,Cloudy
2025-03-20,Riverside,Instagram,20,11.29,225.8,4,Rainy
2025-03-20,Riverside,Food Delivery Apps,37,15.07,557.59,9,Rainy
2025-03-20,Riverside,Local Events,19,11.98,227.62,3,Cloudy
2025-03-20,Riverside,Google My Business,28,15.55,435.4,5,Rainy
2025-03-20,Riverside,Loyalty Program,16,12.21,195.36,6,Rainy
2025-03-20,Riverside,Influencer Partnerships,28,18.57,519.96,6,Sunny
2025-03-20,Riverside,Email Newsletter,7,13.55,94.85,1,Rainy
2025-03-21,Downtown,Instagram,14,16.65,233.1,4,Sunny
2025-03-21,Downtown,Food Delivery Apps,15,14.33,214.95,1,Cloudy
2025-03-21,Downtown,Local Events,34,13.54,460.36,12,Cloudy
2025-03-21,Downtown,Google My Business,28,11.38,318.64,4,Rainy
2025-03-21,Downtown,Loyalty Program,22,13.67,300.74,6,Rainy
2025-03-21,Downtown,Influencer Partnerships,10,17.53,175.3,3,Sunny
2025-03-21,Downtown,Email Newsletter,15,14.18,212.7,1,Cloudy
2025-03-21,Uptown,Instagram,5,5.49,27.45,0,Rainy
2025-03-21,Uptown,Food Delivery Apps,25,13.79,344.75,12,Rainy
2025-03-21,Uptown,Local Events,14,18.29,256.06,2,Sunny
2025-03-21,Uptown,Google My Business,12,12.19,146.28,3,Rainy
2025-03-21,Uptown,Loyalty Program,13,14.14,183.82,3,Sunny
2025-03-21,Uptown,Influencer Partnerships,9,11.42,102.78,4,Cloudy
2025-03-21,Uptown,Email Newsletter,9,17.03,153.27,3,Cloudy
2025-03-21,Midtown,Instagram,30,13.65,409.5,12,Sunny
2025-03-21,Midtown,Food Delivery Apps,33,11.3,372.9,8,Cloudy
2025-03-21,Midtown,Local Events,3,12.33,36.99,1,Cloudy
2025-03-21,Midtown,Google My Business,2,12.21,24.42,0,Rainy
2025-03-21,Midtown,Loyalty Program,33,11.95,394.35,6,Rainy
2025-03-21,Midtown,Influencer Partnerships,5,13.26,66.3,2,Cloudy
2025-03-21,Midtown,Email Newsletter,16,16.08,257.28,6,Rainy
2025-03-21,Suburbia,Instagram,21,12.48,262.08,5,Rainy
2025-03-21,Suburbia,Food Delivery Apps,5,13.72,68.6,2,Cloudy
2025-03-21,Suburbia,Local Events,3,11.5,34.5,0,Rainy
2025-03-21,Suburbia,Google My Business,38,9.15,347.7,8,Sunny
2025-03-21,Suburbia,Loyalty Program,18,9.18,165.24,4,Cloudy
2025-03-21,Suburbia,Influencer Partnerships,23,14.76,339.48,10,Cloudy
2025-03-21,Suburbia,Email Newsletter,19,17.31,328.89,8,Sunny
2025-03-21,Riverside,Instagram,35,11.35,397.25,6,Rainy
2025-03-21,Riverside,Food Delivery Apps,10,14.01,140.1,1,Rainy
2025-03-21,Riverside,Local Events,13,12.98,168.74,4,Sunny
2025-03-21,Riverside,Google My Business,16,12.34,197.44,2,Rainy
2025-03-21,Riverside,Loyalty Program,25,12.21,305.25,8,Rainy
2025-03-21,Riverside,Influencer Partnerships,14,12.23,171.22,6,Rainy
2025-03-21,Riverside,Email Newsletter,16,16.29,260.64,1,Cloudy
2025-03-22,Downtown,Instagram,26,14.23,369.98,7,Rainy
2025-03-22,Downtown,Food Delivery Apps,30,7.51,225.3,13,Sunny
2025-03-22,Downtown,Local Events,19,10.38,197.22,7,Cloudy
2025-03-22,Downtown,Google My Business,13,11.2,145.6,4,Cloudy
2025-03-22,Downtown,Loyalty Program,21,17.95,376.95,2,Sunny
2025-03-22,Downtown,Influencer Partnerships,13,13.47,175.11,3,Cloudy
2025-03-22,Downtown,Email Newsletter,23,9.81,225.63,8,Rainy
2025-03-22,Uptown,Instagram,35,13.56,474.6,8,Rainy
2025-03-22,Uptown,Food Delivery Apps,14,11.49,160.86,1,Rainy
2025-03-22,Uptown,Local Events,25,13.43,335.75,9,Cloudy
2025-03-22,Uptown,Google My Business,28,12.25,343.0,11,Rainy
2025-03-22,Uptown,Loyalty Program,22,14.73,324.06,4,Rainy
2025-03-22,Uptown,Influencer Partnerships,8,6.3,50.4,2,Sunny
2025-03-22,Uptown,Email Newsletter,13,9.12,118.56,3,Rainy
2025-03-22,Midtown,Instagram,26,11.08,288.08,10,Cloudy
2025-03-22,Midtown,Food Delivery Apps,35,17.63,617.05,6,Cloudy
2025-03-22,Midtown,Local Events,27,9.13,246.51,10,Sunny
2025-03-22,Midtown,Google My Business,36,7.87,283.32,14,Rainy
2025-03-22,Midtown,Loyalty Program,6,8.58,51.48,2,Rainy
2025-03-22,Midtown,Influencer Partnerships,19,12.89,244.91,8,Rainy
2025-03-22,Midtown,Email Newsletter,24,11.33,271.92,2,Cloudy
2025-03-22,Suburbia,Instagram,24,12.81,307.44,10,Sunny
2025-03-22,Suburbia,Food Delivery Apps,35,9.11,318.85,16,Cloudy
2025-03-22,Suburbia,Local Events,22,10.26,225.72,5,Cloudy
2025-03-22,Suburbia,Google My Business,25,16.1,402.5,8,Rainy
2025-03-22,Suburbia,Loyalty Program,23,8.21,188.83,5,Rainy
2025-03-22,Suburbia,Influencer Partnerships,17,10.32,175.44,5,Rainy
2025-03-22,Suburbia,Email Newsletter,27,10.67,288.09,5,Rainy
2025-03-22,Riverside,Instagram,15,13.23,198.45,2,Cloudy
2025-03-22,Riverside,Food Delivery Apps,25,12.99,324.75,9,Sunny
2025-03-22,Riverside,Local Events,30,16.47,494.1,14,Sunny
2025-03-22,Riverside,Google My Business,6,14.71,88.26,2,Cloudy
2025-03-22,Riverside,Loyalty Program,7,12.91,90.37,0,Sunny
2025-03-22,Riverside,Influencer Partnerships,39,11.83,461.37,19,Sunny
2025-03-22,Riverside,Email Newsletter,9,8.51,76.59,3,Cloudy
2025-03-23,Downtown,Instagram,27,10.19,275.13,6,Sunny
2025-03-23,Downtown,Food Delivery Apps,16,10.54,168.64,5,Rainy
2025-03-23,Downtown,Local Events,16,12.2,195.2,4,Sunny
2025-03-23,Downtown,Google My Business,3,14.45,43.35,0,Rainy
2025-03-23,Downtown,Loyalty Program,32,12.63,404.16,9,Cloudy
2025-03-23,Downtown,Influencer Partnerships,15,12.79,191.85,3,Rainy
2025-03-23,Downtown,Email Newsletter,2,11.72,23.44,0,Cloudy
2025-03-23,Uptown,Instagram,14,3.92,54.88,6,Sunny
2025-03-23,Uptown,Food Delivery Apps,25,8.81,220.25,6,Rainy
2025-03-23,Uptown,Local Events,27,11.74,316.98,4,Rainy
2025-03-23,Uptown,Google My Business,12,13.65,163.8,2,Rainy
2025-03-23,Uptown,Loyalty Program,27,13.5,364.5,7,Rainy
2025-03-23,Uptown,Influencer Partnerships,20,16.87,337.4,7,Sunny
2025-03-23,Uptown,Email Newsletter,17,13.05,221.85,6,Rainy
2025-03-23,Midtown,Instagram,11,17.97,197.67,3,Rainy
2025-03-23,Midtown,Food Delivery Apps,27,15.14,408.78,5,Sunny
2025-03-23,Midtown,Local Events,14,14.36,201.04,5,Cloudy
2025-03-23,Midtown,Google My Business,21,7.89,165.69,4,Rainy
2025-03-23,Midtown,Loyalty Program,10,7.8,78.0,1,Rainy
2025-03-23,Midtown,Influencer Partnerships,7,10.05,70.35,2,Sunny
2025-03-23,Midtown,Email Newsletter,22,14.94,328.68,4,Cloudy
2025-03-23,Suburbia,Instagram,5,14.09,70.45,0,Rainy
2025-03-23,Suburbia,Food Delivery Apps,26,10.2,265.2,5,Cloudy
2025-03-23,Suburbia,Local Events,11,10.1,111.1,3,Rainy
2025-03-23,Suburbia,Google My Business,25,7.06,176.5,2,Rainy
2025-03-23,Suburbia,Loyalty Program,24,13.35,320.4,7,Cloudy
2025-03-23,Suburbia,Influencer Partnerships,27,12.77,344.79,3,Rainy
2025-03-23,Suburbia,Email Newsletter,21,11.38,238.98,9,Rainy
2025-03-23,Riverside,Instagram,21,10.43,219.03,7,Sunny
2025-03-23,Riverside,Food Delivery Apps,28,16.18,453.04,6,Rainy
2025-03-23,Riverside,Local Events,8,7.26,58.08,3,Cloudy
2025-03-23,Riverside,Google My Business,18,15.75,283.5,5,Sunny
2025-03-23,Riverside,Loyalty Program,26,12.42,322.92,10,Sunny
2025-03-23,Riverside,Influencer Partnerships,5,14.1,70.5,1,Sunny
2025-03-23,Riverside,Email Newsletter,29,13.87,402.23,7,Rainy
2025-03-24,Downtown,Instagram,9,16.91,152.19,3,Cloudy
2025-03-24,Downtown,Food Delivery Apps,5,7.93,39.65,2,Cloudy
2025-03-24,Downtown,Local Events,7,9.3,65.1,3,Rainy
2025-03-24,Downtown,Google My Business,21,11.41,239.61,7,Sunny
2025-03-24,Downtown,Loyalty Program,10,14.84,148.4,3,Rainy
2025-03-24,Downtown,Influencer Partnerships,13,15.0,195.0,6,Sunny
2025-03-24,Downtown,Email Newsletter,12,11.11,133.32,5,Cloudy
2025-03-24,Uptown,Instagram,30,13.36,400.8,10,Sunny
2025-03-24,Uptown,Food Delivery Apps,5,8.49,42.45,2,Sunny
2025-03-24,Uptown,Local Events,17,7.97,135.49,6,Rainy
2025-03-24,Uptown,Google My Business,5,15.33,76.65,2,Rainy
2025-03-24,Uptown,Loyalty Program,19,15.93,302.67,6,Rainy
2025-03-24,Uptown,Influencer Partnerships,14,7.8,109.2,1,Cloudy
2025-03-24,Uptown,Email Newsletter,31,12.95,401.45,5,Rainy
2025-03-24,Midtown,Instagram,19,12.82,243.58,8,Cloudy
2025-03-24,Midtown,Food Delivery Apps,8,14.26,114.08,2,Rainy
2025-03-24,Midtown,Local Events,15,13.55,203.25,6,Rainy
2025-03-24,Midtown,Google My Business,6,5.09,30.54,2,Sunny
2025-03-24,Midtown,Loyalty Program,23,12.43,285.89,6,Sunny
2025-03-24,Midtown,Influencer Partnerships,28,16.15,452.2,6,Rainy
2025-03-24,Midtown,Email Newsletter,1,14.33,14.33,0,Cloudy
2025-03-24,Suburbia,Instagram,22,12.07,265.54,2,Rainy
2025-03-24,Suburbia,Food Delivery Apps,13,10.7,139.1,5,Sunny
2025-03-24,Suburbia,Local Events,18,13.79,248.22,2,Sunny
2025-03-24,Suburbia,Google My Business,13,7.4,96.2,6,Rainy
2025-03-24,Suburbia,Loyalty Program,18,14.85,267.3,4,Cloudy
2025-03-24,Suburbia,Influencer Partnerships,17,12.26,208.42,8,Cloudy
2025-03-24,Suburbia,Email Newsletter,12,11.4,136.8,5,Rainy
2025-03-24,Riverside,Instagram,18,14.45,260.1,5,Cloudy
2025-03-24,Riverside,Food Delivery Apps,22,7.38,162.36,4,Rainy
2025-03-24,Riverside,Local Events,7,13.24,92.68,2,Sunny
2025-03-24,Riverside,Google My Business,26,9.13,237.38,6,Cloudy
2025-03-24,Riverside,Loyalty Program,19,9.9,188.1,4,Sunny
2025-03-24,Riverside,Influencer Partnerships,24,10.2,244.8,5,Rainy
2025-03-24,Riverside,Email Newsletter,26,14.86,386.36,2,Sunny
2025-03-25,Downtown,Instagram,4,14.27,57.08,0,Rainy
2025-03-25,Downtown,Food Delivery Apps,21,16.25,341.25,6,Cloudy
2025-03-25,Downtown,Local Events,30,13.01,390.3,12,Sunny
2025-03-25,Downtown,Google My Business,24,16.17,388.08,3,Cloudy
2025-03-25,Downtown,Loyalty Program,26,12.76,331.76,11,Rainy
2025-03-25,Downtown,Influencer Partnerships,15,18.44,276.6,5,Sunny
2025-03-25,Downtown,Email Newsletter,20,11.63,232.6,6,Cloudy
2025-03-25,Uptown,Instagram,21,16.7,350.7,3,Rainy
2025-03-25,Uptown,Food Delivery Apps,19,12.89,244.91,7,Cloudy
2025-03-25,Uptown,Local Events,11,10.22,112.42,3,Cloudy
2025-03-25,Uptown,Google My Business,25,12.15,303.75,6,Sunny
2025-03-25,Uptown,Loyalty Program,16,12.8,204.8,1,Rainy
2025-03-25,Uptown,Influencer Partnerships,5,14.13,70.65,0,Sunny
2025-03-25,Uptown,Email Newsletter,15,15.13,226.95,6,Rainy
2025-03-25,Midtown,Instagram,21,14.1,296.1,8,Sunny
2025-03-25,Midtown,Food Delivery Apps,16,14.33,229.28,3,Sunny
2025-03-25,Midtown,Local Events,12,13.34,160.08,2,Rainy
2025-03-25,Midtown,Google My Business,15,10.95,164.25,4,Sunny
2025-03-25,Midtown,Loyalty Program,21,14.18,297.78,6,Cloudy
2025-03-25,Midtown,Influencer Partnerships,3,19.09,57.27,0,Sunny
2025-03-25,Midtown,Email Newsletter,23,16.11,370.53,8,Rainy
2025-03-25,Suburbia,Instagram,21,11.87,249.27,9,Cloudy
2025-03-25,Suburbia,Food Delivery Apps,30,12.73,381.9,10,Sunny
2025-03-25,Suburbia,Local Events,31,8.73,270.63,7,Rainy
2025-03-25,Suburbia,Google My Business,9,16.06,144.54,2,Sunny
2025-03-25,Suburbia,Loyalty Program,16,6.6,105.6,5,Rainy
2025-03-25,Suburbia,Influencer Partnerships,19,9.16,174.04,3,Sunny
2025-03-25,Suburbia,Email Newsletter,7,8.08,56.56,1,Sunny
2025-03-25,Riverside,Instagram,9,11.41,102.69,3,Sunny
2025-03-25,Riverside,Food Delivery Apps,30,14.09,422.7,10,Cloudy
2025-03-25,Riverside,Local Events,13,15.07,195.91,6,Sunny
2025-03-25,Riverside,Google My Business,29,11.97,347.13,7,Sunny
2025-03-25,Riverside,Loyalty Program,11,8.91,98.01,5,Cloudy
2025-03-25,Riverside,Influencer Partnerships,13,3.67,47.71,3,Cloudy
2025-03-25,Riverside,Email Newsletter,27,10.39,280.53,10,Cloudy
2025-03-26,Downtown,Instagram,21,11.96,251.16,8,Cloudy
2025-03-26,Downtown,Food Delivery Apps,3,12.21,36.63,0,Cloudy
2025-03-26,Downtown,Local Events,25,14.2,355.0,7,Sunny
2025-03-26,Downtown,Google My Business,25,11.41,285.25,6,Sunny
2025-03-26,Downtown,Loyalty Program,25,13.58,339.5,3,Rainy
2025-03-26,Downtown,Influencer Partnerships,18,12.15,218.7,8,Sunny
2025-03-26,Downtown,Email Newsletter,38,14.82,563.16,13,Rainy
2025-03-26,Uptown,Instagram,28,15.07,421.96,8,Sunny
2025-03-26,Uptown,Food Delivery Apps,23,6.91,158.93,9,Sunny
2025-03-26,Uptown,Local Events,11,11.78,129.58,2,Rainy
2025-03-26,Uptown,Google My Business,8,9.35,74.8,3,Cloudy
2025-03-26,Uptown,Loyalty Program,46,9.57,440.22,13,Rainy
2025-03-26,Uptown,Influencer Partnerships,14,7.98,111.72,4,Rainy
2025-03-26,Uptown,Email Newsletter,14,9.48,132.72,4,Cloudy
2025-03-26,Midtown,Instagram,21,13.32,279.72,8,Cloudy
2025-03-26,Midtown,Food Delivery Apps,14,10.89,152.46,4,Cloudy
2025-03-26,Midtown,Local Events,23,14.23,327.29,5,Sunny
2025-03-26,Midtown,Google My Business,20,15.75,315.0,4,Sunny
2025-03-26,Midtown,Loyalty Program,28,13.37,374.36,8,Sunny
2025-03-26,Midtown,Influencer Partnerships,9,20.35,183.15,1,Rainy
2025-03-26,Midtown,Email Newsletter,10,12.97,129.7,1,Rainy
2025-03-26,Suburbia,Instagram,11,13.42,147.62,5,Rainy
2025-03-26,Suburbia,Food Delivery Apps,11,10.83,119.13,2,Cloudy
2025-03-26,Suburbia,Local Events,25,11.26,281.5,3,Rainy
2025-03-26,Suburbia,Google My Business,33,14.48,477.84,6,Cloudy
2025-03-26,Suburbia,Loyalty Program,8,14.38,115.04,1,Rainy
2025-03-26,Suburbia,Influencer Partnerships,20,13.34,266.8,7,Sunny
2025-03-26,Suburbia,Email Newsletter,13,13.3,172.9,2,Sunny
2025-03-26,Riverside,Instagram,4,12.28,49.12,1,Rainy
2025-03-26,Riverside,Food Delivery Apps,18,16.77,301.86,4,Cloudy
2025-03-26,Riverside,Local Events,18,12.75,229.5,6,Rainy
2025-03-26,Riverside,Google My Business,11,14.29,157.19,3,Cloudy
2025-03-26,Riverside,Loyalty Program,12,15.43,185.16,4,Rainy
2025-03-26,Riverside,Influencer Partnerships,31,11.03,341.93,9,Rainy
2025-03-26,Riverside,Email Newsletter,18,12.53,225.54,8,Sunny
2025-03-27,Downtown,Instagram,23,12.6,289.8,6,Rainy
2025-03-27,Downtown,Food Delivery Apps,17,10.81,183.77,3,Sunny
2025-03-27,Downtown,Local Events,10,17.48,174.8,1,Sunny
2025-03-27,Downtown,Google My Business,9,10.89,98.01,3,Rainy
2025-03-27,Downtown,Loyalty Program,11,10.93,120.23,1,Sunny
2025-03-27,Downtown,Influencer Partnerships,7,10.08,70.56,2,Sunny
2025-03-27,Downtown,Email Newsletter,26,11.79,306.54,10,Rainy
2025-03-27,Uptown,Instagram,6,7.79,46.74,0,Rainy
2025-03-27,Uptown,Food Delivery Apps,19,16.2,307.8,6,Rainy
2025-03-27,Uptown,Local Events,37,16.6,614.2,11,Sunny
2025-03-27,Uptown,Google My Business,8,13.44,107.52,2,Rainy
2025-03-27,Uptown,Loyalty Program,9,9.33,83.97,2,Cloudy
2025-03-27,Uptown,Influencer Partnerships,7,10.34,72.38,1,Sunny
2025-03-27,Uptown,Email Newsletter,29,14.3,414.7,11,Rainy
2025-03-27,Midtown,Instagram,18,14.72,264.96,4,Cloudy
2025-03-27,Midtown,Food Delivery Apps,22,13.83,304.26,5,Sunny
2025-03-27,Midtown,Local Events,25,7.13,178.25,11,Rainy
2025-03-27,Midtown,Google My Business,12,10.89,130.68,3,Sunny
2025-03-27,Midtown,Loyalty Program,17,8.05,136.85,3,Rainy
2025-03-27,Midtown,Influencer Partnerships,8,6.23,49.84,3,Sunny
2025-03-27,Midtown,Email Newsletter,12,18.05,216.6,3,Cloudy
2025-03-27,Suburbia,Instagram,20,13.66,273.2,8,Cloudy
2025-03-27,Suburbia,Food Delivery Apps,23,16.14,371.22,2,Rainy
2025-03-27,Suburbia,Local Events,8,14.39,115.12,2,Rainy
2025-03-27,Suburbia,Google My Business,27,7.61,205.47,8,Sunny
2025-03-27,Suburbia,Loyalty Program,26,15.04,391.04,6,Rainy
2025-03-27,Suburbia,Influencer Partnerships,15,13.19,197.85,5,Cloudy
2025-03-27,Suburbia,Email Newsletter,22,15.09,331.98,4,Sunny
2025-03-27,Riverside,Instagram,6,10.41,62.46,1,Cloudy
2025-03-27,Riverside,Food Delivery Apps,8,15.22,121.76,3,Sunny
2025-03-27,Riverside,Local Events,23,15.77,362.71,8,Rainy
2025-03-27,Riverside,Google My Business,24,9.94,238.56,9,Cloudy
2025-03-27,Riverside,Loyalty Program,15,13.39,200.85,2,Cloudy
2025-03-27,Riverside,Influencer Partnerships,9,8.97,80.73,1,Rainy
2025-03-27,Riverside,Email Newsletter,25,14.39,359.75,9,Cloudy
2025-03-28,Downtown,Instagram,17,11.55,196.35,8,Cloudy
2025-03-28,Downtown,Food Delivery Apps,15,5.84,87.6,6,Cloudy
2025-03-28,Downtown,Local Events,24,16.13,387.12,8,Cloudy
2025-03-28,Downtown,Google My Business,20,10.5,210.0,3,Rainy
2025-03-28,Downtown,Loyalty Program,12,14.76,177.12,4,Sunny
2025-03-28,Downtown,Influencer Partnerships,22,14.67,322.74,3,Rainy
2025-03-28,Downtown,Email Newsletter,5,12.68,63.4,1,Cloudy
2025-03-28,Uptown,Instagram,8,14.98,119.84,0,Rainy
2025-03-28,Uptown,Food Delivery Apps,12,12.39,148.68,3,Cloudy
2025-03-28,Uptown,Local Events,30,9.98,299.4,14,Rainy
2025-03-28,Uptown,Google My Business,6,6.44,38.64,1,Rainy
2025-03-28,Uptown,Loyalty Program,7,12.93,90.51,0,Sunny
2025-03-28,Uptown,Influencer Partnerships,19,14.25,270.75,2,Rainy
2025-03-28,Uptown,Email Newsletter,3,8.5,25.5,1,Rainy
2025-03-28,Midtown,Instagram,21,11.63,244.23,5,Cloudy
2025-03-28,Midtown,Food Delivery Apps,26,6.43,167.18,6,Rainy
2025-03-28,Midtown,Local Events,7,13.47,94.29,1,Sunny
2025-03-28,Midtown,Google My Business,28,14.41,403.48,7,Cloudy
2025-03-28,Midtown,Loyalty Program,22,4.18,91.96,7,Rainy
2025-03-28,Midtown,Influencer Partnerships,20,18.71,374.2,3,Rainy
2025-03-28,Midtown,Email Newsletter,19,12.68,240.92,7,Sunny
2025-03-28,Suburbia,Instagram,11,18.53,203.83,1,Cloudy
2025-03-28,Suburbia,Food Delivery Apps,12,14.74,176.88,3,Rainy
2025-03-28,Suburbia,Local Events,29,12.71,368.59,7,Cloudy
2025-03-28,Suburbia,Google My Business,16,17.06,272.96,5,Cloudy
2025-03-28,Suburbia,Loyalty Program,24,12.8,307.2,7,Rainy
2025-03-28,Suburbia,Influencer Partnerships,8,13.91,111.28,3,Cloudy
2025-03-28,Suburbia,Email Newsletter,18,9.95,179.1,5,Rainy
2025-03-28,Riverside,Instagram,10,16.88,168.8,1,Rainy
2025-03-28,Riverside,Food Delivery Apps,5,11.88,59.4,1,Rainy
2025-03-28,Riverside,Local Events,26,13.41,348.66,5,Sunny
2025-03-28,Riverside,Google My Business,25,10.96,274.0,8,Rainy
2025-03-28,Riverside,Loyalty Program,9,13.89,125.01,2,Cloudy
2025-03-28,Riverside,Influencer Partnerships,11,14.2,156.2,3,Sunny
2025-03-28,Riverside,Email Newsletter,14,8.04,112.56,1,Rainy
2025-03-29,Downtown,Instagram,24,6.22,149.28,5,Sunny
2025-03-29,Downtown,Food Delivery Apps,31,17.37,538.47,14,Rainy
2025-03-29,Downtown,Local Events,13,6.65,86.45,4,Cloudy
2025-03-29,Downtown,Google My Business,12,11.48,137.76,2,Sunny
2025-03-29,Downtown,Loyalty Program,29,12.41,359.89,6,Cloudy
2025-03-29,Downtown,Influencer Partnerships,12,9.8,117.6,5,Sunny
2025-03-29,Downtown,Email Newsletter,11,16.4,180.4,3,Cloudy
2025-03-29,Uptown,Instagram,16,11.59,185.44,7,Sunny
2025-03-29,Uptown,Food Delivery Apps,26,12.94,336.44,12,Sunny
2025-03-29,Uptown,Local Events,15,16.9,253.5,4,Cloudy
2025-03-29,Uptown,Google My Business,20,21.39,427.8,6,Cloudy
2025-03-29,Uptown,Loyalty Program,20,13.16,263.2,4,Sunny
2025-03-29,Uptown,Influencer Partnerships,8,10.33,82.64,3,Rainy
2025-03-29,Uptown,Email Newsletter,12,11.74,140.88,1,Sunny
2025-03-29,Midtown,Instagram,28,14.71,411.88,11,Rainy
2025-03-29,Midtown,Food Delivery Apps,27,11.55,311.85,6,Cloudy
2025-03-29,Midtown,Local Events,33,13.19,435.27,16,Cloudy
2025-03-29,Midtown,Google My Business,26,13.78,358.28,11,Rainy
2025-03-29,Midtown,Loyalty Program,23,10.54,242.42,5,Sunny
2025-03-29,Midtown,Influencer Partnerships,15,14.29,214.35,6,Rainy
2025-03-29,Midtown,Email Newsletter,14,8.28,115.92,6,Cloudy
2025-03-29,Suburbia,Instagram,17,19.21,326.57,4,Rainy
2025-03-29,Suburbia,Food Delivery Apps,8,14.93,119.44,2,Rainy
2025-03-29,Suburbia,Local Events,17,10.72,182.24,4,Cloudy
2025-03-29,Suburbia,Google My Business,15,11.37,170.55,4,Rainy
2025-03-29,Suburbia,Loyalty Program,16,16.13,258.08,5,Cloudy
2025-03-29,Suburbia,Influencer Partnerships,10,9.76,97.6,3,Cloudy
2025-03-29,Suburbia,Email Newsletter,36,8.96,322.56,8,Cloudy
2025-03-29,Riverside,Instagram,22,13.52,297.44,8,Sunny
2025-03-29,Riverside,Food Delivery Apps,26,14.9,387.4,2,Sunny
2025-03-29,Riverside,Local Events,17,14.06,239.02,2,Sunny
2025-03-29,Riverside,Google My Business,13,10.69,138.97,4,Sunny
2025-03-29,Riverside,Loyalty Program,17,11.5,195.5,7,Rainy
2025-03-29,Riverside,Influencer Partnerships,13,13.88,180.44,1,Sunny
2025-03-29,Riverside,Email Newsletter,12,13.25,159.0,2,Sunny
2025-03-30,Downtown,Instagram,14,12.17,170.38,4,Cloudy
2025-03-30,Downtown,Food Delivery Apps,17,11.87,201.79,5,Rainy
2025-03-30,Downtown,Local Events,8,11.08,88.64,2,Rainy
2025-03-30,Downtown,Google My Business,9,9.26,83.34,0,Cloudy
2025-03-30,Downtown,Loyalty Program,29,16.71,484.59,11,Cloudy
2025-03-30,Downtown,Influencer Partnerships,35,11.47,401.45,17,Sunny
2025-03-30,Downtown,Email Newsletter,16,8.52,136.32,6,Rainy
2025-03-30,Uptown,Instagram,21,8.47,177.87,2,Cloudy
2025-03-30,Uptown,Food Delivery Apps,13,14.53,188.89,2,Rainy
2025-03-30,Uptown,Local Events,8,12.72,101.76,3,Rainy
2025-03-30,Uptown,Google My Business,10,12.9,129.0,2,Sunny
2025-03-30,Uptown,Loyalty Program,20,6.8,136.0,7,Sunny
2025-03-30,Uptown,Influencer Partnerships,9,6.62,59.58,2,Rainy
2025-03-30,Uptown,Email Newsletter,27,13.58,366.66,6,Sunny
2025-03-30,Midtown,Instagram,9,14.89,134.01,0,Rainy
2025-03-30,Midtown,Food Delivery Apps,21,11.79,247.59,5,Sunny
2025-03-30,Midtown,Local Events,22,8.7,191.4,2,Sunny
2025-03-30,Midtown,Google My Business,6,12.08,72.48,2,Sunny
2025-03-30,Midtown,Loyalty Program,14,16.24,227.36,2,Sunny
2025-03-30,Midtown,Influencer Partnerships,11,10.75,118.25,4,Cloudy
2025-03-30,Midtown,Email Newsletter,28,9.37,262.36,12,Rainy
2025-03-30,Suburbia,Instagram,30,13.11,393.3,8,Sunny
2025-03-30,Suburbia,Food Delivery Apps,30,16.15,484.5,7,Rainy
2025-03-30,Suburbia,Local Events,23,18.2,418.6,7,Cloudy
2025-03-30,Suburbia,Google My Business,7,13.82,96.74,0,Sunny
2025-03-30,Suburbia,Loyalty Program,30,11.97,359.1,3,Rainy
2025-03-30,Suburbia,Influencer Partnerships,19,16.76,318.44,8,Cloudy
2025-03-30,Suburbia,Email Newsletter,9,13.06,117.54,1,Sunny
2025-03-30,Riverside,Instagram,10,8.3,83.0,3,Rainy
2025-03-30,Riverside,Food Delivery Apps,9,13.04,117.36,3,Rainy
2025-03-30,Riverside,Local Events,32,14.65,468.8,3,Sunny
2025-03-30,Riverside,Google My Business,25,11.32,283.0,8,Rainy
2025-03-30,Riverside,Loyalty Program,25,15.27,381.75,8,Cloudy
2025-03-30,Riverside,Influencer Partnerships,9,14.15,127.35,3,Rainy
2025-03-30,Riverside,Email Newsletter,33,14.15,466.95,10,Cloudy
2025-03-31,Downtown,Instagram,14,11.89,166.46,6,Rainy
2025-03-31,Downtown,Food Delivery Apps,28,13.55,379.4,8,Sunny
2025-03-31,Downtown,Local Events,17,11.69,198.73,2,Cloudy
2025-03-31,Downtown,Google My Business,17,14.57,247.69,4,Sunny
2025-03-31,Downtown,Loyalty Program,16,13.52,216.32,7,Sunny
2025-03-31,Downtown,Influencer Partnerships,7,13.94,97.58,2,Rainy
